Date,month,year,Block,Latitude,Longitude,Street,Trap,Tmax,Tmin,Tavg,DewPoint,dew_point_depression,WetBulb,wet_bulb_depression,Heat,Cool,relative_humidity,Sunrise,Sunset,daytime,Species,WnvPresent,PrecipTotal,StnPressure,ResultSpeed,ResultDir,VCTS,RA,HZ,BR,FG,DZ,TSRA,TS
2007-08-21,8,2007,73,41.759346,-87.745602, S CICERO AVE,T067,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,22,41.768388,-87.678649, W 69TH ST,T069,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,22,41.768388,-87.678649, W 69TH ST,T069,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,52,41.797616,-87.797894, S NORDICA,T070,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS/RESTUANS,1.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,52,41.797616,-87.797894, S NORDICA,T070,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS,1.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,61,41.781416,-87.77653199999999, S MELVINA AVE,T071,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,61,41.781416,-87.77653199999999, S MELVINA AVE,T071,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,10,41.773215,-87.60088, E 67TH ST,T073,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,10,41.773215,-87.60088, E 67TH ST,T073,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,39,41.822536,-87.66634300000001, S ASHLAND AVE,T074,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,39,41.822536,-87.66634300000001, S ASHLAND AVE,T074,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,47,41.799282,-87.585487, S CORNELL AVE,T075,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,47,41.799282,-87.585487, S CORNELL AVE,T075,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,47,41.799282,-87.585487, S CORNELL AVE,T075,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX TERRITANS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,64,41.778748,-87.586427, S STONY ISLAND AVE,T077,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,71,41.766202,-87.562889, S SOUTH SHORE DR,T079,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,71,41.766202,-87.562889, S SOUTH SHORE DR,T079,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,71,41.766202,-87.562889, S SOUTH SHORE DR,T079,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX TERRITANS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,77,41.754676,-87.612922, S EBERHART AVE,T080,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,77,41.754676,-87.612922, S EBERHART AVE,T080,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX RESTUANS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,77,41.754676,-87.612922, S EBERHART AVE,T080,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,40,41.821582,-87.62779599999999, S DEARBORN ST,T081,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS/RESTUANS,1.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,40,41.821582,-87.62779599999999, S DEARBORN ST,T081,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,50,41.803422999999995,-87.642984, S UNION AVE,T082,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS/RESTUANS,1.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,50,41.803422999999995,-87.642984, S UNION AVE,T082,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,79,41.754292,-87.590773, S CHICAGO AVE,T083,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,79,41.754292,-87.590773, S CHICAGO AVE,T083,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,52,41.798697,-87.736812, S KOLMAR,T114,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS/RESTUANS,1.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,52,41.798697,-87.736812, S KOLMAR,T114,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX RESTUANS,1.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,52,41.798697,-87.736812, S KOLMAR,T114,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,63,41.776156,-87.778927, W 64TH ST,T155,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,63,41.776156,-87.778927, W 64TH ST,T155,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,37,41.82561,-87.726549, S PULASKI RD,T063,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,37,41.82561,-87.726549, S PULASKI RD,T063,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,80,41.74785,-87.70271600000001, S KEDZIE AVE,T072,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,80,41.74785,-87.70271600000001, S KEDZIE AVE,T072,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,58,41.984809000000006,-87.728492, N PULASKI RD,T027,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,58,41.984809000000006,-87.728492, N PULASKI RD,T027,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,66,41.772846,-87.740029, S KILPATRICK AVE,T156,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,66,41.772846,-87.740029, S KILPATRICK AVE,T156,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,81,41.825902,-87.667827, W 37TH PL.,T157,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-21,8,2007,81,41.825902,-87.667827, W 37TH PL.,T157,87,69,78.0,70,8.0,72.0,6.0,0.0,13.0,77,0 days 05:05:00.000000000,0 days 18:45:00.000000000,0 days 13:40:00.000000000,CULEX PIPIENS,0.0,0.005,29.21,3.8,18,0,0,1,1,0,0,0,0
2007-08-22,8,2007,22,41.688324,-87.676709, W 113TH ST,T086,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,11,41.862292,-87.64886, S PEORIA ST,T091,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,17,41.720848,-87.666014, W 95TH ST,T094,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,17,41.720848,-87.666014, W 95TH ST,T094,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,1.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,17,41.720848,-87.666014, W 95TH ST,T094,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX TERRITANS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,22,41.731922,-87.677512, W 89TH ST,T096,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS/RESTUANS,1.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,22,41.731922,-87.677512, W 89TH ST,T096,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,1.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,22,41.731922,-87.677512, W 89TH ST,T096,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,1.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,89,41.732984,-87.649642, S CARPENTER ST,T159,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS/RESTUANS,1.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,89,41.732984,-87.649642, S CARPENTER ST,T159,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,1.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,89,41.732984,-87.649642, S CARPENTER ST,T159,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX TERRITANS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,11,41.869215999999994,-87.627561, S STATE ST,T092,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,11,41.869215999999994,-87.627561, S STATE ST,T092,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,42,41.662014,-87.72460799999999, W 127TH PL,T135,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS/RESTUANS,1.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,42,41.662014,-87.72460799999999, W 127TH PL,T135,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,42,41.662014,-87.72460799999999, W 127TH PL,T135,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,42,41.662014,-87.72460799999999, W 127TH PL,T135,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,42,41.662014,-87.72460799999999, W 127TH PL,T135,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,42,41.662014,-87.72460799999999, W 127TH PL,T135,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,42,41.662014,-87.72460799999999, W 127TH PL,T135,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,1.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,35,41.682587,-87.707973, W 116TH ST,T158,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,35,41.682587,-87.707973, W 116TH ST,T158,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,93,41.725516999999996,-87.61425799999999, S DR MARTIN LUTHER KING JR DR,T162,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,93,41.725516999999996,-87.61425799999999, S DR MARTIN LUTHER KING JR DR,T162,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,96,41.719059,-87.675088, S HOYNE AVE,T161,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,96,41.719059,-87.675088, S HOYNE AVE,T161,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,11,41.903002,-87.68826700000001, S ARTESIAN AVE,T160,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS/RESTUANS,1.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,11,41.903002,-87.68826700000001, S ARTESIAN AVE,T160,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,33,41.704336,-87.70373599999999, W 104TH ST,T095,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,33,41.704336,-87.70373599999999, W 104TH ST,T095,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,12,41.673408,-87.599862, S DOTY AVE,T115,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,12,41.673408,-87.599862, S DOTY AVE,T115,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS/RESTUANS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,12,41.673408,-87.599862, S DOTY AVE,T115,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,12,41.673408,-87.599862, S DOTY AVE,T115,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,1.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,12,41.673408,-87.599862, S DOTY AVE,T115,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,12,41.673408,-87.599862, S DOTY AVE,T115,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,12,41.673408,-87.599862, S DOTY AVE,T115,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,12,41.673408,-87.599862, S DOTY AVE,T115,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,12,41.673408,-87.599862, S DOTY AVE,T115,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,12,41.673408,-87.599862, S DOTY AVE,T115,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,1.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,12,41.673408,-87.599862, S DOTY AVE,T115,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,12,41.673408,-87.599862, S DOTY AVE,T115,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,1.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,12,41.673408,-87.599862, S DOTY AVE,T115,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
2007-08-22,8,2007,12,41.673408,-87.599862, S DOTY AVE,T115,90,69,80.0,71,9.0,73.0,7.0,0.0,15.0,74,0 days 05:06:00.000000000,0 days 18:43:00.000000000,0 days 13:37:00.000000000,CULEX PIPIENS,0.0,0.37,29.23,5.3,21,0,1,0,0,0,0,1,1
