Date,month,year,Block,Latitude,Longitude,Street,Trap,Species,NumMosquitos,WnvPresent,Tmax,Tmin,Tavg,DewPoint,dew_point_depression,WetBulb,wet_bulb_depression,relative_humidity,Heat,Cool,Sunrise,Sunset,daytime,PrecipTotal,StnPressure,ResultSpeed,ResultDir,DZ,BR,FG,HZ,RA,TS,TSRA,VCTS
2013-09-12,9.0,2013.0,10,41.974689,-87.890615, W OHARE AIRPORT,T900,CULEX PIPIENS,50.0,0.0,82.0,62.0,72.0,59.0,13.0,64.0,8.0,64.0,0.0,7.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000,0 days 12:41:00.000000000,0.005,29.28,7.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-12,9.0,2013.0,10,41.974689,-87.890615, W OHARE AIRPORT,T900,CULEX PIPIENS,16.0,0.0,82.0,62.0,72.0,59.0,13.0,64.0,8.0,64.0,0.0,7.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000,0 days 12:41:00.000000000,0.005,29.28,7.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-12,9.0,2013.0,10,41.974689,-87.890615, W OHARE AIRPORT,T900,CULEX PIPIENS,37.0,1.0,82.0,62.0,72.0,59.0,13.0,64.0,8.0,64.0,0.0,7.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000,0 days 12:41:00.000000000,0.005,29.28,7.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-12,9.0,2013.0,10,41.974689,-87.890615, W OHARE AIRPORT,T900,CULEX PIPIENS,46.0,0.0,82.0,62.0,72.0,59.0,13.0,64.0,8.0,64.0,0.0,7.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000,0 days 12:41:00.000000000,0.005,29.28,7.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-12,9.0,2013.0,10,41.957799,-87.930995, W OHARE,T903,CULEX PIPIENS/RESTUANS,10.0,0.0,82.0,62.0,72.0,59.0,13.0,64.0,8.0,64.0,0.0,7.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000,0 days 12:41:00.000000000,0.005,29.28,7.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-12,9.0,2013.0,51,41.973845000000004,-87.805059, N MONT CLARE AVE,T223,CULEX PIPIENS/RESTUANS,5.0,1.0,82.0,62.0,72.0,59.0,13.0,64.0,8.0,64.0,0.0,7.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000,0 days 12:41:00.000000000,0.005,29.28,7.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-12,9.0,2013.0,39,41.951865999999995,-87.72505699999999, N SPRINGFIELD AVE,T228,CULEX PIPIENS/RESTUANS,1.0,0.0,82.0,62.0,72.0,59.0,13.0,64.0,8.0,64.0,0.0,7.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000,0 days 12:41:00.000000000,0.005,29.28,7.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-12,9.0,2013.0,39,41.951865999999995,-87.72505699999999, N SPRINGFIELD AVE,T228,CULEX PIPIENS,5.0,0.0,82.0,62.0,72.0,59.0,13.0,64.0,8.0,64.0,0.0,7.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000,0 days 12:41:00.000000000,0.005,29.28,7.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-12,9.0,2013.0,58,41.98728,-87.666066, N RIDGE AVE,T231,CULEX PIPIENS/RESTUANS,1.0,0.0,82.0,62.0,72.0,59.0,13.0,64.0,8.0,64.0,0.0,7.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000,0 days 12:41:00.000000000,0.005,29.28,7.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-12,9.0,2013.0,58,41.98728,-87.666066, N RIDGE AVE,T231,CULEX RESTUANS,1.0,0.0,82.0,62.0,72.0,59.0,13.0,64.0,8.0,64.0,0.0,7.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000,0 days 12:41:00.000000000,0.005,29.28,7.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-12,9.0,2013.0,58,41.98728,-87.666066, N RIDGE AVE,T231,CULEX PIPIENS,2.0,0.0,82.0,62.0,72.0,59.0,13.0,64.0,8.0,64.0,0.0,7.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000,0 days 12:41:00.000000000,0.005,29.28,7.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-12,9.0,2013.0,71,42.009876,-87.807277, N HARLEM AVE,T233,CULEX PIPIENS/RESTUANS,9.0,0.0,82.0,62.0,72.0,59.0,13.0,64.0,8.0,64.0,0.0,7.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000,0 days 12:41:00.000000000,0.005,29.28,7.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-12,9.0,2013.0,71,42.009876,-87.807277, N HARLEM AVE,T233,CULEX PIPIENS,33.0,0.0,82.0,62.0,72.0,59.0,13.0,64.0,8.0,64.0,0.0,7.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000,0 days 12:41:00.000000000,0.005,29.28,7.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-12,9.0,2013.0,62,41.994679,-87.770899, N MCCLELLAN AVE,T236,CULEX PIPIENS/RESTUANS,15.0,0.0,82.0,62.0,72.0,59.0,13.0,64.0,8.0,64.0,0.0,7.0,0 days 05:28:00.000000000,0 days 18:09:00.000000000,0 days 12:41:00.000000000,0.005,29.28,7.0,35.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2013-09-19,9.0,2013.0,41,41.95469,-87.800991, N OAK PARK AVE,T002,CULEX PIPIENS/RESTUANS,4.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,41,41.95469,-87.800991, N OAK PARK AVE,T002,CULEX PIPIENS,23.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,36,41.944869,-87.832763, N PITTSBURGH AVE,T011,CULEX PIPIENS/RESTUANS,10.0,1.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,36,41.944869,-87.832763, N PITTSBURGH AVE,T011,CULEX PIPIENS,1.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,58,41.986921,-87.689778, N WESTERN AVE,T028,CULEX PIPIENS/RESTUANS,14.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,70,41.916265,-87.800515,  W ARMITAGE AVENUE,T151,CULEX PIPIENS/RESTUANS,7.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,70,41.916265,-87.800515,  W ARMITAGE AVENUE,T151,CULEX RESTUANS,9.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,70,41.916265,-87.800515,  W ARMITAGE AVENUE,T151,CULEX PIPIENS,20.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,45,41.963976,-87.69181, N CAMPBELL AVE,T220,CULEX PIPIENS/RESTUANS,8.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,46,41.964242,-87.757639, N MILWAUKEE AVE,T003,CULEX PIPIENS/RESTUANS,3.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,46,41.964242,-87.757639, N MILWAUKEE AVE,T003,CULEX PIPIENS,2.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,70,42.008314,-87.77792099999999, N MOSELL AVE,T008,CULEX PIPIENS,11.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,61,41.991429,-87.747113, N LEMONT AVE,T012,CULEX PIPIENS/RESTUANS,11.0,1.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,61,41.923738,-87.785288, W FULLERTON AVE,T013,CULEX PIPIENS/RESTUANS,4.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,61,41.923738,-87.785288, W FULLERTON AVE,T013,CULEX PIPIENS,26.0,1.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,12,42.010412,-87.66214000000001, W GREENLEAF AVE,T018,CULEX PIPIENS/RESTUANS,3.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,60,41.960615999999995,-87.777189, W MONTROSE DR,T017,CULEX PIPIENS/RESTUANS,4.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,60,41.960615999999995,-87.777189, W MONTROSE DR,T017,CULEX PIPIENS,6.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,58,41.984809000000006,-87.728492, N PULASKI RD,T027,CULEX PIPIENS/RESTUANS,3.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,58,41.984809000000006,-87.728492, N PULASKI RD,T027,CULEX PIPIENS,15.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,91,41.992478000000006,-87.862995, W HIGGINS RD,T009,CULEX PIPIENS/RESTUANS,3.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,10,41.974689,-87.890615, W OHARE AIRPORT,T900,CULEX PIPIENS/RESTUANS,13.0,1.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,10,41.974689,-87.890615, W OHARE AIRPORT,T900,CULEX PIPIENS/RESTUANS,7.0,1.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,10,41.974689,-87.890615, W OHARE AIRPORT,T900,CULEX PIPIENS/RESTUANS,27.0,1.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,10,41.974689,-87.890615, W OHARE AIRPORT,T900,CULEX PIPIENS,33.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,10,41.974689,-87.890615, W OHARE AIRPORT,T900,CULEX PIPIENS,17.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,10,41.974689,-87.890615, W OHARE AIRPORT,T900,CULEX PIPIENS,13.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,10,41.974689,-87.890615, W OHARE AIRPORT,T900,CULEX PIPIENS,13.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,51,41.973845000000004,-87.805059, N MONT CLARE AVE,T223,CULEX PIPIENS/RESTUANS,5.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,51,41.973845000000004,-87.805059, N MONT CLARE AVE,T223,CULEX PIPIENS,7.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,58,41.98728,-87.666066, N RIDGE AVE,T231,CULEX PIPIENS/RESTUANS,7.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,58,41.98728,-87.666066, N RIDGE AVE,T231,CULEX PIPIENS,2.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,71,42.009876,-87.807277, N HARLEM AVE,T233,CULEX PIPIENS,21.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-19,9.0,2013.0,62,41.994679,-87.770899, N MCCLELLAN AVE,T236,CULEX PIPIENS/RESTUANS,2.0,0.0,84.0,69.0,77.0,68.0,9.0,70.0,7.0,74.0,0.0,12.0,0 days 05:36:00.000000000,0 days 17:55:00.000000000,0 days 12:19:00.000000000,0.84,29.14,8.3,16.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
2013-09-26,9.0,2013.0,41,41.95469,-87.800991, N OAK PARK AVE,T002,CULEX PIPIENS/RESTUANS,5.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,41,41.95469,-87.800991, N OAK PARK AVE,T002,CULEX PIPIENS,8.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,36,41.944869,-87.832763, N PITTSBURGH AVE,T011,CULEX PIPIENS/RESTUANS,7.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,36,41.944869,-87.832763, N PITTSBURGH AVE,T011,CULEX PIPIENS,2.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,70,41.916265,-87.800515,  W ARMITAGE AVENUE,T151,CULEX PIPIENS/RESTUANS,8.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,45,41.963976,-87.69181, N CAMPBELL AVE,T220,CULEX RESTUANS,8.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,46,41.964242,-87.757639, N MILWAUKEE AVE,T003,CULEX PIPIENS/RESTUANS,10.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,46,41.964242,-87.757639, N MILWAUKEE AVE,T003,CULEX PIPIENS,3.0,1.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,70,42.008314,-87.77792099999999, N MOSELL AVE,T008,CULEX PIPIENS/RESTUANS,10.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,61,41.991429,-87.747113, N LEMONT AVE,T012,CULEX PIPIENS/RESTUANS,2.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,61,41.923738,-87.785288, W FULLERTON AVE,T013,CULEX PIPIENS/RESTUANS,5.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,60,41.960615999999995,-87.777189, W MONTROSE DR,T017,CULEX PIPIENS,2.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,58,41.984809000000006,-87.728492, N PULASKI RD,T027,CULEX PIPIENS,5.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,91,41.992478000000006,-87.862995, W HIGGINS RD,T009,CULEX RESTUANS,1.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,10,41.974689,-87.890615, W OHARE AIRPORT,T900,CULEX PIPIENS/RESTUANS,39.0,1.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,10,41.974689,-87.890615, W OHARE AIRPORT,T900,CULEX PIPIENS/RESTUANS,4.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,10,41.974689,-87.890615, W OHARE AIRPORT,T900,CULEX PIPIENS,16.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,10,41.974689,-87.890615, W OHARE AIRPORT,T900,CULEX PIPIENS,9.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,10,41.974689,-87.890615, W OHARE AIRPORT,T900,CULEX PIPIENS,11.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,10,41.974689,-87.890615, W OHARE AIRPORT,T900,CULEX PIPIENS,1.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,51,41.973845000000004,-87.805059, N MONT CLARE AVE,T223,CULEX PIPIENS/RESTUANS,11.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,9.0,2013.0,51,41.973845000000004,-87.805059, N MONT CLARE AVE,T223,CULEX PIPIENS,1.0,0.0,75.0,50.0,63.0,52.0,11.0,58.0,5.0,67.0,2.0,0.0,0 days 05:43:00.000000000,0 days 17:42:00.000000000,0 days 11:59:00.000000000,0.0,29.34,3.8,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
